Date,Timestamp,Tags,File,Exception
2019-03-04,06:16:54.889795,INFO,db_read.py:141,Fanning out RPC
2019-03-04,06:16:54.890609,INFO,task_generator.py:224,Generated binary file
2019-03-04,06:16:54.890739,INFO,publisher.py:86,Node destroyed
2019-03-04,06:16:54.890885,ERROR,alert_manager.py:12,Node destroyed
2019-03-04,06:16:54.891323,DBG,audit_logger.py:27,Generated binary file
2019-03-04,06:16:54.892069,DBG,ssh_tunnel.py:399,Gathering node data
2019-03-04,06:16:54.892722,DBG,db_write.py:181,Creating task
2019-03-04,06:16:54.892799,INFO,http_handler.py:274,Creating task
2019-03-04,06:16:54.893212,ERROR,audit_logger.py:93,Node destroyed
2019-03-04,06:16:54.893588,INFO,db_write.py:27,Gathering logs from all nodes
2019-03-04,06:16:54.894965,INFO,rpc_client.py:168,Gathering node data
 - , - ,  File "./random_traceback.py", line 108, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 81, Traceback in return_output
 - , - , MissingAttributeError , - , Extra attribute needed
2019-03-04,06:16:54.896082,INFO,rpc_client.py:342,Fanning out RPC
 - , - ,  File "./random_traceback.py", line 113, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 88, Traceback in get_attributes
 - , - ,  File "./random_traceback.py", line 92, Traceback in get_attributes
 - , - , InvalidArgumentError , - , Provided too few arguments
2019-03-04,06:16:54.897297,DBG,publisher.py:341,Generated binary file
2019-03-04,06:16:54.897613,DBG,db_read.py:332,Node destroyed
2019-03-04,06:16:54.898073,DBG,protobuf_parser.py:184,Creating task
2019-03-04,06:16:54.899026,INFO,protobuf_parser.py:229,Creating task
 - , - ,  File "./random_traceback.py", line 98, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 55, Traceback in get_data
 - , - ,  File "./random_traceback.py", line 81, Traceback in return_output
 - , - , ConflictError , - , Mismatched argumnets
2019-03-04,06:16:54.900280,INFO,log_collector.py:124,Node destroyed
 - , - ,  File "./random_traceback.py", line 103, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 64, Traceback in extract_metadata
 - , - ,  File "./random_traceback.py", line 88, Traceback in get_attributes
 - , - ,  File "./random_traceback.py", line 86, Traceback in get_attributes
 - , - ,  File "./random_traceback.py", line 59, Traceback in get_data
 - , - , BasicAuthRequiredError , - , Username not provided
2019-03-04,06:16:54.900712,ERROR,task_generator.py:141,Gathering logs from all nodes
2019-03-04,06:16:54.901830,ERROR,rpc_client.py:365,Gathering node data
2019-03-04,06:16:54.902341,DBG,audit_logger.py:109,Generated binary file
2019-03-04,06:16:54.902803,INFO,publisher.py:101,Gathering node data
2019-03-04,06:16:54.903282,ERROR,task_generator.py:219,Combining logs from all nodes into single log file
2019-03-04,06:16:54.903650,ERROR,audit_logger.py:178,Creating task
2019-03-04,06:16:54.903747,DBG,ssh_tunnel.py:265,Creating task
 - , - ,  File "./random_traceback.py", line 103, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 70, Traceback in extract_metadata
 - , - , ConflictError , - , Data structure not supported
2019-03-04,06:16:54.908005,INFO,db_read.py:254,Gathering logs from all nodes
2019-03-04,06:16:54.908099,DBG,db_read.py:205,Node created
2019-03-04,06:16:54.909168,INFO,http_handler.py:371,Node destroyed
2019-03-04,06:16:54.910004,DBG,protobuf_parser.py:65,Fanning out RPC
2019-03-04,06:16:54.910376,DBG,gflags_handler.py:17,Gathering node data
2019-03-04,06:16:54.910745,DBG,ssh_tunnel.py:252,Fanning out RPC
 - , - ,  File "./random_traceback.py", line 108, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 81, Traceback in return_output
 - , - , BadRequestError , - , Malformed request
2019-03-04,06:16:54.911638,INFO,wsgi_handler.py:204,Creating task
2019-03-04,06:16:54.911933,INFO,publisher.py:182,Creating task
2019-03-04,06:16:54.912099,ERROR,audit_logger.py:135,Generated binary file
2019-03-04,06:16:54.912479,ERROR,publisher.py:362,Combining logs from all nodes into single log file
2019-03-04,06:16:54.912739,INFO,rpc_client.py:139,Generated binary file
 - , - ,  File "./random_traceback.py", line 98, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 53, Traceback in get_data
 - , - ,  File "./random_traceback.py", line 70, Traceback in extract_metadata
 - , - , ConflictError , - , Data structure not supported
2019-03-04,06:16:54.913244,DBG,scheduler.py:251,Gathering logs from all nodes
2019-03-04,06:16:54.913917,ERROR,publisher.py:369,Gathering logs from all nodes
2019-03-04,06:16:54.914184,ERROR,rpc_client.py:45,Gathering node data
2019-03-04,06:16:54.914718,DBG,gflags_handler.py:140,Combining logs from all nodes into single log file
2019-03-04,06:16:54.915369,DBG,publisher.py:255,Combining logs from all nodes into single log file
2019-03-04,06:16:54.915619,ERROR,fanout.py:174,Generated binary file
2019-03-04,06:16:54.915770,ERROR,gflags_handler.py:206,Gathering node data
2019-03-04,06:16:54.915876,DBG,gflags_handler.py:289,Fanning out RPC
2019-03-04,06:16:54.916055,ERROR,audit_logger.py:391,Node destroyed
2019-03-04,06:16:54.916160,INFO,audit_logger.py:87,Node created
2019-03-04,06:16:54.917573,ERROR,rpc_client.py:279,Fanning out RPC
 - , - ,  File "./random_traceback.py", line 98, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 55, Traceback in get_data
 - , - ,  File "./random_traceback.py", line 81, Traceback in return_output
 - , - , BadRequestError , - , Request buffer too large
2019-03-04,06:16:54.918828,ERROR,db_write.py:117,Creating task
2019-03-04,06:16:54.920286,DBG,fanout.py:108,Node destroyed
2019-03-04,06:16:54.920502,DBG,scheduler.py:299,Generated binary file
2019-03-04,06:16:54.921355,ERROR,scheduler.py:213,Gathering node data
 - , - ,  File "./random_traceback.py", line 113, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 86, Traceback in get_attributes
 - , - ,  File "./random_traceback.py", line 55, Traceback in get_data
 - , - ,  File "./random_traceback.py", line 81, Traceback in return_output
 - , - , BasicAuthRequiredError , - , Password not provided
2019-03-04,06:16:54.922565,INFO,db_write.py:199,Fanning out RPC
2019-03-04,06:16:54.923597,DBG,db_read.py:334,Node destroyed
2019-03-04,06:16:54.923725,ERROR,db_write.py:101,Fanning out RPC
2019-03-04,06:16:54.923817,INFO,scheduler.py:262,Node created
2019-03-04,06:16:54.924308,ERROR,db_write.py:150,Gathering logs from all nodes
2019-03-04,06:16:54.924449,ERROR,wsgi_handler.py:52,Gathering logs from all nodes
2019-03-04,06:16:54.924726,DBG,scheduler.py:360,Combining logs from all nodes into single log file
2019-03-04,06:16:54.924901,INFO,db_write.py:248,Fanning out RPC
2019-03-04,06:16:54.925027,ERROR,wsgi_handler.py:359,Creating task
2019-03-04,06:16:54.925649,DBG,http_handler.py:239,Node destroyed
2019-03-04,06:16:54.925849,DBG,log_collector.py:306,Gathering node data
2019-03-04,06:16:54.926262,DBG,ssh_tunnel.py:262,Node destroyed
2019-03-04,06:16:54.926341,DBG,db_write.py:135,Gathering node data
2019-03-04,06:16:54.926898,INFO,task_generator.py:152,Gathering node data
2019-03-04,06:16:54.927004,DBG,publisher.py:122,Creating task
2019-03-04,06:16:54.927106,ERROR,gflags_handler.py:112,Combining logs from all nodes into single log file
2019-03-04,06:16:54.928633,ERROR,log_collector.py:328,Combining logs from all nodes into single log file
2019-03-04,06:16:54.929125,INFO,protobuf_parser.py:275,Fanning out RPC
 - , - ,  File "./random_traceback.py", line 108, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 81, Traceback in return_output
 - , - , MissingAttributeError , - , Extra attribute needed
2019-03-04,06:16:54.929834,ERROR,ssh_tunnel.py:260,Creating task
2019-03-04,06:16:54.930583,ERROR,gflags_handler.py:206,Gathering node data
2019-03-04,06:16:54.931280,INFO,task_generator.py:198,Gathering node data
2019-03-04,06:16:54.931765,DBG,ssh_tunnel.py:289,Fanning out RPC
2019-03-04,06:16:54.932270,DBG,publisher.py:15,Gathering node data
2019-03-04,06:16:54.932636,INFO,db_read.py:282,Node created
2019-03-04,06:16:54.933308,ERROR,gflags_handler.py:290,Combining logs from all nodes into single log file
2019-03-04,06:16:54.933417,DBG,alert_manager.py:68,Node created
2019-03-04,06:16:54.933701,INFO,alert_manager.py:293,Fanning out RPC
2019-03-04,06:16:54.934522,DBG,alert_manager.py:25,Node destroyed
2019-03-04,06:16:54.934763,DBG,scheduler.py:116,Gathering node data
2019-03-04,06:16:54.935443,ERROR,gflags_handler.py:24,Gathering node data
2019-03-04,06:16:54.935575,ERROR,rpc_client.py:118,Combining logs from all nodes into single log file
2019-03-04,06:16:54.936839,ERROR,task_generator.py:42,Generated binary file
2019-03-04,06:16:54.937806,INFO,http_handler.py:34,Creating task
2019-03-04,06:16:54.937982,INFO,gflags_handler.py:376,Creating task
2019-03-04,06:16:54.938214,DBG,rpc_client.py:51,Creating task
2019-03-04,06:16:54.938411,DBG,scheduler.py:125,Fanning out RPC
2019-03-04,06:16:54.939057,INFO,http_handler.py:187,Generated binary file
2019-03-04,06:16:54.939241,ERROR,ssh_tunnel.py:64,Gathering logs from all nodes
2019-03-04,06:16:54.940049,ERROR,db_read.py:347,Creating task
 - , - ,  File "./random_traceback.py", line 108, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 77, Traceback in return_output
 - , - ,  File "./random_traceback.py", line 53, Traceback in get_data
 - , - ,  File "./random_traceback.py", line 70, Traceback in extract_metadata
 - , - , BasicAuthRequiredError , - , Username not provided
2019-03-04,06:16:54.941667,INFO,task_generator.py:393,Creating task
2019-03-04,06:16:54.942327,DBG,protobuf_parser.py:49,Creating task
2019-03-04,06:16:54.942787,INFO,log_collector.py:289,Creating task
2019-03-04,06:16:54.943215,INFO,publisher.py:273,Combining logs from all nodes into single log file
2019-03-04,06:16:54.943584,INFO,wsgi_handler.py:211,Gathering logs from all nodes
2019-03-04,06:16:54.944379,INFO,ssh_tunnel.py:365,Node destroyed
2019-03-04,06:16:54.945328,ERROR,audit_logger.py:115,Node destroyed
2019-03-04,06:16:54.946101,ERROR,gflags_handler.py:100,Node destroyed
2019-03-04,06:16:54.946763,INFO,db_write.py:207,Node created
 - , - ,  File "./random_traceback.py", line 113, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 92, Traceback in get_attributes
 - , - , BadRequestError , - , Request buffer too small
 - , - ,  File "./random_traceback.py", line 108, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 77, Traceback in return_output
 - , - ,  File "./random_traceback.py", line 59, Traceback in get_data
 - , - , MissingAttributeError , - , Extra attribute needed
2019-03-04,06:16:54.949951,INFO,gflags_handler.py:171,Gathering node data
2019-03-04,06:16:54.950368,INFO,ssh_tunnel.py:381,Creating task
2019-03-04,06:16:54.950970,ERROR,gflags_handler.py:221,Combining logs from all nodes into single log file
2019-03-04,06:16:54.951307,DBG,task_generator.py:155,Gathering node data
2019-03-04,06:16:54.951596,INFO,scheduler.py:319,Creating task
2019-03-04,06:16:54.951700,DBG,protobuf_parser.py:372,Combining logs from all nodes into single log file
2019-03-04,06:16:54.951920,ERROR,scheduler.py:19,Generated binary file
2019-03-04,06:16:54.952005,INFO,protobuf_parser.py:239,Fanning out RPC
2019-03-04,06:16:54.952408,ERROR,scheduler.py:397,Generated binary file
2019-03-04,06:16:54.953499,DBG,ssh_tunnel.py:92,Creating task
 - , - ,  File "./random_traceback.py", line 113, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 92, Traceback in get_attributes
 - , - , MissingAttributeError , - , Attribute missing
 - , - ,  File "./random_traceback.py", line 103, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 64, Traceback in extract_metadata
 - , - ,  File "./random_traceback.py", line 92, Traceback in get_attributes
 - , - , BadRequestError , - , Request buffer too small
2019-03-04,06:16:54.956543,DBG,ssh_tunnel.py:322,Fanning out RPC
2019-03-04,06:16:54.957197,DBG,audit_logger.py:187,Creating task
2019-03-04,06:16:54.957611,DBG,ssh_tunnel.py:280,Node destroyed
 - , - ,  File "./random_traceback.py", line 98, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 59, Traceback in get_data
 - , - , ConflictError , - , Conflicting data types
2019-03-04,06:16:54.958380,INFO,publisher.py:365,Gathering logs from all nodes
 - , - ,  File "./random_traceback.py", line 108, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 75, Traceback in return_output
 - , - ,  File "./random_traceback.py", line 70, Traceback in extract_metadata
 - , - , InvalidArgumentError , - , Provided too few arguments
2019-03-04,06:16:54.960144,DBG,scheduler.py:39,Node destroyed
2019-03-04,06:16:54.960880,DBG,db_read.py:344,Gathering logs from all nodes
2019-03-04,06:16:54.960978,DBG,alert_manager.py:114,Gathering logs from all nodes
2019-03-04,06:16:54.961725,ERROR,log_collector.py:378,Node destroyed
2019-03-04,06:16:54.962484,ERROR,fanout.py:300,Gathering logs from all nodes
2019-03-04,06:16:54.963471,ERROR,protobuf_parser.py:228,Combining logs from all nodes into single log file
2019-03-04,06:16:54.963934,INFO,ssh_tunnel.py:147,Node destroyed
2019-03-04,06:16:54.964086,ERROR,gflags_handler.py:213,Generated binary file
2019-03-04,06:16:54.964608,INFO,http_handler.py:289,Combining logs from all nodes into single log file
2019-03-04,06:16:54.964949,ERROR,log_collector.py:251,Combining logs from all nodes into single log file
 - , - ,  File "./random_traceback.py", line 113, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 86, Traceback in get_attributes
 - , - ,  File "./random_traceback.py", line 59, Traceback in get_data
 - , - , BasicAuthRequiredError , - , Username not provided
 - , - ,  File "./random_traceback.py", line 98, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 55, Traceback in get_data
 - , - ,  File "./random_traceback.py", line 77, Traceback in return_output
 - , - ,  File "./random_traceback.py", line 55, Traceback in get_data
 - , - ,  File "./random_traceback.py", line 77, Traceback in return_output
 - , - ,  File "./random_traceback.py", line 59, Traceback in get_data
 - , - , MissingAttributeError , - , Attribute not provided
2019-03-04,06:16:54.968889,INFO,alert_manager.py:78,Creating task
2019-03-04,06:16:54.969946,ERROR,ssh_tunnel.py:372,Creating task
2019-03-04,06:16:54.970071,DBG,scheduler.py:315,Node destroyed
2019-03-04,06:16:54.970626,INFO,db_write.py:399,Node destroyed
2019-03-04,06:16:54.971120,INFO,scheduler.py:326,Node created
2019-03-04,06:16:54.973876,INFO,ssh_tunnel.py:117,Combining logs from all nodes into single log file
 - , - ,  File "./random_traceback.py", line 98, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 59, Traceback in get_data
 - , - , MissingAttributeError , - , Attribute missing
2019-03-04,06:16:54.974799,ERROR,db_read.py:84,Creating task
2019-03-04,06:16:54.975095,DBG,task_generator.py:178,Combining logs from all nodes into single log file
2019-03-04,06:16:54.976002,ERROR,gflags_handler.py:176,Node destroyed
2019-03-04,06:16:54.976849,ERROR,http_handler.py:313,Combining logs from all nodes into single log file
2019-03-04,06:16:54.977046,INFO,http_handler.py:120,Gathering node data
2019-03-04,06:16:54.977196,INFO,ssh_tunnel.py:117,Generated binary file
 - , - ,  File "./random_traceback.py", line 103, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 64, Traceback in extract_metadata
 - , - ,  File "./random_traceback.py", line 92, Traceback in get_attributes
 - , - , InvalidArgumentError , - , Unable to parse arguments
2019-03-04,06:16:54.978036,INFO,http_handler.py:278,Gathering logs from all nodes
 - , - ,  File "./random_traceback.py", line 113, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 86, Traceback in get_attributes
 - , - ,  File "./random_traceback.py", line 55, Traceback in get_data
 - , - ,  File "./random_traceback.py", line 81, Traceback in return_output
 - , - , ConflictError , - , Mismatched argumnets
2019-03-04,06:16:54.979298,ERROR,db_write.py:112,Node destroyed
2019-03-04,06:16:54.980931,INFO,db_write.py:252,Node destroyed
2019-03-04,06:16:54.981715,ERROR,scheduler.py:349,Fanning out RPC
2019-03-04,06:16:54.982652,ERROR,db_read.py:377,Node destroyed
 - , - ,  File "./random_traceback.py", line 98, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 59, Traceback in get_data
 - , - , ConflictError , - , Conflicting data types
2019-03-04,06:16:54.983118,INFO,gflags_handler.py:329,Node created
2019-03-04,06:16:54.983296,ERROR,scheduler.py:79,Gathering node data
 - , - ,  File "./random_traceback.py", line 103, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 64, Traceback in extract_metadata
 - , - ,  File "./random_traceback.py", line 88, Traceback in get_attributes
 - , - ,  File "./random_traceback.py", line 86, Traceback in get_attributes
 - , - ,  File "./random_traceback.py", line 59, Traceback in get_data
 - , - , InvalidArgumentError , - , Unable to parse arguments
 - , - ,  File "./random_traceback.py", line 108, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 77, Traceback in return_output
 - , - ,  File "./random_traceback.py", line 59, Traceback in get_data
 - , - , InvalidArgumentError , - , Provided too many arguments
2019-03-04,06:16:54.985640,DBG,alert_manager.py:94,Gathering logs from all nodes
2019-03-04,06:16:54.985780,INFO,wsgi_handler.py:246,Gathering logs from all nodes
2019-03-04,06:16:54.986422,ERROR,log_collector.py:294,Generated binary file
 - , - ,  File "./random_traceback.py", line 108, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 77, Traceback in return_output
 - , - ,  File "./random_traceback.py", line 53, Traceback in get_data
 - , - ,  File "./random_traceback.py", line 64, Traceback in extract_metadata
 - , - ,  File "./random_traceback.py", line 86, Traceback in get_attributes
 - , - ,  File "./random_traceback.py", line 59, Traceback in get_data
 - , - , InvalidArgumentError , - , Provided too many arguments
2019-03-04,06:16:54.988535,ERROR,scheduler.py:85,Combining logs from all nodes into single log file
2019-03-04,06:16:54.989221,ERROR,rpc_client.py:70,Node destroyed
2019-03-04,06:16:54.989830,INFO,wsgi_handler.py:259,Gathering node data
2019-03-04,06:16:54.990160,DBG,protobuf_parser.py:313,Fanning out RPC
2019-03-04,06:16:54.990509,DBG,http_handler.py:274,Fanning out RPC
2019-03-04,06:16:54.990892,ERROR,log_collector.py:140,Combining logs from all nodes into single log file
2019-03-04,06:16:54.991325,INFO,audit_logger.py:71,Fanning out RPC
2019-03-04,06:16:54.991692,DBG,rpc_client.py:298,Fanning out RPC
2019-03-04,06:16:54.991977,DBG,http_handler.py:324,Node destroyed
2019-03-04,06:16:54.992245,INFO,log_collector.py:76,Creating task
2019-03-04,06:16:54.992805,INFO,audit_logger.py:71,Gathering logs from all nodes
 - , - ,  File "./random_traceback.py", line 103, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 70, Traceback in extract_metadata
 - , - , ConflictError , - , Conflicting data types
2019-03-04,06:16:54.995986,DBG,ssh_tunnel.py:162,Creating task
2019-03-04,06:16:54.996892,DBG,fanout.py:56,Node destroyed
2019-03-04,06:16:54.996994,DBG,db_write.py:304,Gathering node data
2019-03-04,06:16:54.997647,DBG,http_handler.py:143,Node destroyed
2019-03-04,06:16:54.998694,ERROR,log_collector.py:189,Combining logs from all nodes into single log file
2019-03-04,06:16:54.999011,ERROR,task_generator.py:1,Fanning out RPC
2019-03-04,06:16:54.999192,ERROR,scheduler.py:350,Node created
2019-03-04,06:16:54.999297,ERROR,log_collector.py:232,Node destroyed
2019-03-04,06:16:54.999817,DBG,ssh_tunnel.py:260,Gathering logs from all nodes
2019-03-04,06:16:54.999892,ERROR,db_write.py:201,Creating task
 - , - ,  File "./random_traceback.py", line 103, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 64, Traceback in extract_metadata
 - , - ,  File "./random_traceback.py", line 86, Traceback in get_attributes
 - , - ,  File "./random_traceback.py", line 59, Traceback in get_data
 - , - , InvalidArgumentError , - , Provided too few arguments
2019-03-04,06:16:55.000759,ERROR,log_collector.py:350,Combining logs from all nodes into single log file
2019-03-04,06:16:55.000945,ERROR,wsgi_handler.py:106,Gathering node data
2019-03-04,06:16:55.001626,INFO,scheduler.py:198,Gathering logs from all nodes
2019-03-04,06:16:55.001991,ERROR,fanout.py:41,Node destroyed
 - , - ,  File "./random_traceback.py", line 98, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 53, Traceback in get_data
 - , - ,  File "./random_traceback.py", line 64, Traceback in extract_metadata
 - , - ,  File "./random_traceback.py", line 88, Traceback in get_attributes
 - , - ,  File "./random_traceback.py", line 92, Traceback in get_attributes
 - , - , MissingAttributeError , - , Attribute missing
2019-03-04,06:16:55.006191,ERROR,http_handler.py:141,Node destroyed
2019-03-04,06:16:55.006538,ERROR,db_read.py:390,Node destroyed
2019-03-04,06:16:55.006611,ERROR,scheduler.py:28,Gathering node data
 - , - ,  File "./random_traceback.py", line 108, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 77, Traceback in return_output
 - , - ,  File "./random_traceback.py", line 53, Traceback in get_data
 - , - ,  File "./random_traceback.py", line 64, Traceback in extract_metadata
 - , - ,  File "./random_traceback.py", line 88, Traceback in get_attributes
 - , - ,  File "./random_traceback.py", line 92, Traceback in get_attributes
 - , - , BadRequestError , - , Request buffer too large
2019-03-04,06:16:55.007690,ERROR,db_write.py:87,Node created
2019-03-04,06:16:55.008026,INFO,db_read.py:336,Node created
 - , - ,  File "./random_traceback.py", line 98, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 59, Traceback in get_data
 - , - , BadRequestError , - , Special Characters not allowed
2019-03-04,06:16:55.010052,ERROR,alert_manager.py:340,Generated binary file
2019-03-04,06:16:55.010944,DBG,wsgi_handler.py:211,Gathering node data
2019-03-04,06:16:55.011089,INFO,audit_logger.py:134,Gathering logs from all nodes
2019-03-04,06:16:55.011181,INFO,log_collector.py:36,Creating task
2019-03-04,06:16:55.011438,DBG,http_handler.py:233,Gathering node data
2019-03-04,06:16:55.011572,DBG,wsgi_handler.py:247,Creating task
2019-03-04,06:16:55.012705,INFO,db_read.py:3,Gathering node data
2019-03-04,06:16:55.014132,INFO,audit_logger.py:18,Node created
2019-03-04,06:16:55.014243,ERROR,publisher.py:370,Gathering node data
2019-03-04,06:16:55.014405,INFO,audit_logger.py:241,Node created
2019-03-04,06:16:55.015527,ERROR,protobuf_parser.py:65,Gathering node data
2019-03-04,06:16:55.015726,ERROR,publisher.py:183,Gathering logs from all nodes
2019-03-04,06:16:55.016124,ERROR,http_handler.py:150,Fanning out RPC
2019-03-04,06:16:55.016220,INFO,gflags_handler.py:238,Fanning out RPC
2019-03-04,06:16:55.016967,INFO,gflags_handler.py:50,Generated binary file
2019-03-04,06:16:55.017566,DBG,db_write.py:244,Fanning out RPC
2019-03-04,06:16:55.019203,DBG,scheduler.py:154,Node created
2019-03-04,06:16:55.020680,ERROR,task_generator.py:146,Gathering logs from all nodes
2019-03-04,06:16:55.020922,ERROR,scheduler.py:38,Fanning out RPC
 - , - ,  File "./random_traceback.py", line 103, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 70, Traceback in extract_metadata
 - , - , BadRequestError , - , Request buffer too small
2019-03-04,06:16:55.021913,INFO,protobuf_parser.py:302,Fanning out RPC
2019-03-04,06:16:55.022885,ERROR,log_collector.py:395,Gathering logs from all nodes
2019-03-04,06:16:55.023736,INFO,protobuf_parser.py:291,Combining logs from all nodes into single log file
2019-03-04,06:16:55.025212,DBG,wsgi_handler.py:93,Node created
2019-03-04,06:16:55.026178,INFO,protobuf_parser.py:304,Generated binary file
2019-03-04,06:16:55.026746,INFO,task_generator.py:309,Node created
2019-03-04,06:16:55.027289,INFO,wsgi_handler.py:315,Generated binary file
2019-03-04,06:16:55.027472,ERROR,log_collector.py:394,Fanning out RPC
2019-03-04,06:16:55.028209,DBG,wsgi_handler.py:166,Generated binary file
 - , - ,  File "./random_traceback.py", line 108, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 75, Traceback in return_output
 - , - ,  File "./random_traceback.py", line 70, Traceback in extract_metadata
 - , - , BadRequestError , - , Request buffer too small
2019-03-04,06:16:55.029721,INFO,protobuf_parser.py:203,Combining logs from all nodes into single log file
2019-03-04,06:16:55.030706,DBG,db_write.py:210,Gathering logs from all nodes
2019-03-04,06:16:55.031978,INFO,wsgi_handler.py:36,Creating task
2019-03-04,06:16:55.034531,INFO,audit_logger.py:103,Gathering node data
 - , - ,  File "./random_traceback.py", line 103, Traceback in get_random_error_string
 - , - ,  File "./random_traceback.py", line 70, Traceback in extract_metadata
 - , - , InvalidArgumentError , - , Arguments not supported
2019-03-04,06:16:55.036295,ERROR,ssh_tunnel.py:303,Gathering node data
